postId,time_diff_experiment,condition,vis,bonus,age,gender,education,p,x1,x2,lotterychoice,ev,ce,rrp
jzmwihwp,599805,triangle,4,6.595,32,Female,High school,0.75,50,20,7b,42.5,38.75,0.088235294
jzmvjclo,406588,bar,5,7.33,31,Male,Graduate school,0.75,50,20,3b,42.5,44.75,-0.052941176
jzmx799i,204207,pie,2,6.955,38,Male,High school,0.75,50,20,19b,42.5,21.5,0.494117647
jzmvqze3,542773,bar,5,7.245,47,Female,College,0.75,50,20,5b,42.5,41.75,0.017647059
jzmvi5at,643752,icon,1,7.66,38,Female,College,0.75,50,20,10b,42.5,34.25,0.194117647
jzmvkip6,269194,pie,2,7.205,38,Male,High school,0.75,50,20,19b,42.5,21.5,0.494117647
jzmvfi4c,495837,icon,1,7.76,45,Female,College,0.75,50,20,13b,42.5,29.75,0.3
jzmw3uoj,481287,icon,1,8.37,19,Male,College,0.75,50,20,13b,42.5,29.75,0.3
jzmvig5l,600934,icon,1,6.25,33,Male,Graduate school,0.75,50,20,3b,42.5,44.75,-0.052941176
jzmvxof4,764801,circle,3,7.725,33,Male,High school,0.75,50,20,6b,42.5,40.25,0.052941176
jzmwkizg,356663,bar,5,7.55,29,Male,High school,0.75,50,20,14b,42.5,28.25,0.335294118
jzmvvwk9,688815,circle,3,7.385,65,Male,College,0.75,50,20,14b,42.5,28.25,0.335294118
jzmvem40,424822,bar,5,7.125,26,Female,Graduate school,0.75,50,20,6b,42.5,40.25,0.052941176
jzmvf910,687008,triangle,4,8.725,30,Male,College,0.75,50,20,10b,42.5,34.25,0.194117647
jzmxtd76,125494,triangle,4,8.585,25,Male,College,0.75,50,20,9b,42.5,35.75,0.158823529
jzmw06xx,665636,bar,5,6.095,23,Male,Professional school,0.75,50,20,10b,42.5,34.25,0.194117647
jzmw9qlt,212166,bar,5,8.595,38,Female,Graduate school,0.75,50,20,11b,42.5,32.75,0.229411765
jzmvkrcl,788852,triangle,4,7.825,25,Male,College,0.75,50,20,2a,42.5,47.75,-0.123529412
jzmway5a,837469,bar,5,7.38,28,Male,College,0.75,50,20,11b,42.5,32.75,0.229411765
jzmyassz,696043,none,0,7.205,27,Male,High school,0.75,50,20,4a,42.5,44.75,-0.052941176
jzmw532l,487154,triangle,4,7.8,32,Male,College,0.75,50,20,11b,42.5,32.75,0.229411765
jzmwkhod,129435,none,0,6.155,19,Male,College,0.75,50,20,12b,42.5,31.25,0.264705882
jzmvexo6,140433,none,0,7.19,35,Male,College,0.75,50,20,3b,42.5,44.75,-0.052941176
jzmvqt2h,654532,triangle,4,7.425,38,Male,College,0.75,50,20,10b,42.5,34.25,0.194117647
jzmvfc5q,519455,triangle,4,6.65,61,Male,College,0.75,50,20,13b,42.5,29.75,0.3
jzmveyoc,759297,triangle,4,7.475,34,Female,College,0.75,50,20,14a,42.5,29.75,0.3
jzmwvoxc,468586,circle,3,7.965,34,Male,Ph.D,0.75,50,20,12b,42.5,31.25,0.264705882
jzmw46gv,311358,pie,2,6.915,24,Male,Graduate school,0.75,50,20,13b,42.5,29.75,0.3
jzmxk16y,1765914,icon,1,8.135,27,Female,Graduate school,0.75,50,20,12b,42.5,31.25,0.264705882
jzmvl3w9,361740,pie,2,7.74,33,Female,Graduate school,0.75,50,20,2a,42.5,47.75,-0.123529412
jzmvqxtg,402729,icon,1,8.37,30,Male,College,0.75,50,20,6b,42.5,40.25,0.052941176
jzmx4s68,331564,none,0,6.57,38,Male,College,0.75,50,20,13a,42.5,31.25,0.264705882
jzmvhy9n,907884,none,0,6.355,34,Male,Graduate school,0.75,50,20,15b,42.5,26.75,0.370588235
jzmvesnd,341389,none,0,6.575,33,Male,College,0.75,50,20,0a,42.5,50,-0.176470588
jzmvfr1y,671824,circle,3,7.205,28,Female,College,0.75,50,20,6b,42.5,40.25,0.052941176
jzmw0zgp,192418,none,0,7.25,27,Male,College,0.75,50,20,8b,42.5,37.25,0.123529412
jzmybkho,652336,triangle,4,8.155,46,Male,College,0.75,50,20,1b,42.5,47.75,-0.123529412
jzmvefsv,331993,bar,5,7.485,31,Male,College,0.75,50,20,0a,42.5,50,-0.176470588
jzmvgmim,546646,icon,1,7.895,37,Male,Graduate school,0.75,50,20,10a,42.5,35.75,0.158823529
jzmvzqqh,486357,icon,1,6.03,31,Male,College,0.75,50,20,19b,42.5,21.5,0.494117647
jzmw3w7q,784332,none,0,8.83,31,Female,Graduate school,0.75,50,20,6b,42.5,40.25,0.052941176
jzmvzzir,422563,pie,2,6.78,24,Male,College,0.75,50,20,8b,42.5,37.25,0.123529412
jzmvfu6s,1195971,none,0,5.96,49,Male,College,0.75,50,20,6b,42.5,40.25,0.052941176
jzmx7l3a,398523,icon,1,7.645,51,Male,College,0.75,50,20,8b,42.5,37.25,0.123529412
jzmw3jb4,1038017,icon,1,8.125,34,Female,Ph.D,0.75,50,20,10b,42.5,34.25,0.194117647
jzmxqv6e,1618595,icon,1,6.195,28,Male,Professional school,0.75,50,20,7b,42.5,38.75,0.088235294
jzmvppaz,1845290,bar,5,7.85,26,Female,Professional school,0.75,50,20,14b,42.5,28.25,0.335294118
jzmxn3r4,384382,bar,5,6.355,30,Female,College,0.75,50,20,6b,42.5,40.25,0.052941176
jzmvel8k,698568,none,0,7.535,48,Hembra,Escuela Profesional,0.75,50,20,14b,42.5,28.25,0.335294118
jzmvewfx,528733,icon,1,8.51,43,Female,High school,0.75,50,20,11b,42.5,32.75,0.229411765
jzmvhr0n,523854,pie,2,6.45,38,Female,Graduate school,0.75,50,20,3b,42.5,44.75,-0.052941176
jzmvezmy,222042,none,0,6.93,20,Male,High school,0.75,50,20,16b,42.5,25.25,0.405882353
jzmxpchj,216623,circle,3,7.29,38,Female,College,0.75,50,20,15b,42.5,26.75,0.370588235
jzmverxb,681991,icon,1,7.8,41,Female,College,0.75,50,20,5b,42.5,41.75,0.017647059
jzmvux0m,1023863,triangle,4,7.2,32,Male,High school,0.75,50,20,13b,42.5,29.75,0.3
